,x,y,z,field
545,0.75,-0.7484375000000001,1.5,0.079
546,0.75,-0.3734375000000001,1.5,0.075
547,0.75,0.0015624999999999112,1.5,0.072
548,0.75,0.3765624999999999,1.5,0.068
549,0.75,0.7515624999999999,1.5,0.064
550,-0.75,-0.7484375000000001,3.0,-0.084
551,-0.75,-0.3734375000000001,3.0,-0.087
552,-0.75,0.0015624999999999112,3.0,-0.091
553,-0.75,0.3765624999999999,3.0,-0.095
554,-0.75,0.7515624999999999,3.0,-0.099
555,-0.375,-0.7484375000000001,3.0,-0.046
556,-0.375,-0.3734375000000001,3.0,-0.05
557,-0.375,0.0015624999999999112,3.0,-0.054
558,-0.375,0.3765624999999999,3.0,-0.056
559,-0.375,0.7515624999999999,3.0,-0.06
560,0.0,-0.7484375000000001,3.0,-0.004
561,0.0,-0.3734375000000001,3.0,-0.008
562,0.0,0.0015624999999999112,3.0,-0.013
563,0.0,0.3765624999999999,3.0,-0.015
564,0.0,0.7515624999999999,3.0,-0.019
565,0.375,-0.7484375000000001,3.0,0.043
566,0.375,-0.3734375000000001,3.0,0.039
567,0.375,0.0015624999999999112,3.0,0.034
568,0.375,0.3765624999999999,3.0,0.032
569,0.375,0.7515624999999999,3.0,0.028
570,0.75,-0.7484375000000001,3.0,0.079
571,0.75,-0.3734375000000001,3.0,0.075
572,0.75,0.0015624999999999112,3.0,0.072
573,0.75,0.3765624999999999,3.0,0.068
574,0.75,0.7515624999999999,3.0,0.064
575,-0.75,-0.7484375000000001,4.5,-0.084
576,-0.75,-0.3734375000000001,4.5,-0.087
577,-0.75,0.0015624999999999112,4.5,-0.091
578,-0.75,0.3765624999999999,4.5,-0.095
579,-0.75,0.7515624999999999,4.5,-0.097
580,-0.375,-0.7484375000000001,4.5,-0.045
581,-0.375,-0.3734375000000001,4.5,-0.05
582,-0.375,0.0015624999999999112,4.5,-0.054
583,-0.375,0.3765624999999999,4.5,-0.056
584,-0.375,0.7515624999999999,4.5,-0.06
585,0.0,-0.7484375000000001,4.5,-0.003
586,0.0,-0.3734375000000001,4.5,-0.007
587,0.0,0.0015624999999999112,4.5,-0.01
588,0.0,0.3765624999999999,4.5,-0.015
589,0.0,0.7515624999999999,4.5,-0.019
590,0.375,-0.7484375000000001,4.5,0.043
591,0.375,-0.3734375000000001,4.5,0.039
592,0.375,0.0015624999999999112,4.5,0.036
593,0.375,0.3765624999999999,4.5,0.032
594,0.375,0.7515624999999999,4.5,0.028
595,0.75,-0.7484375000000001,4.5,0.08
596,0.75,-0.3734375000000001,4.5,0.075
597,0.75,0.0015624999999999112,4.5,0.072
598,0.75,0.3765624999999999,4.5,0.068
599,0.75,0.7515624999999999,4.5,0.065
600,-0.75,-0.7484375000000001,6.0,-0.084
601,-0.75,-0.3734375000000001,6.0,-0.087
602,-0.75,0.0015624999999999112,6.0,-0.091
603,-0.75,0.3765624999999999,6.0,-0.094
604,-0.75,0.7515624999999999,6.0,-0.097
605,-0.375,-0.7484375000000001,6.0,-0.046
606,-0.375,-0.3734375000000001,6.0,-0.05
607,-0.375,0.0015624999999999112,6.0,-0.054
608,-0.375,0.3765624999999999,6.0,-0.056
609,-0.375,0.7515624999999999,6.0,-0.06
610,0.0,-0.7484375000000001,6.0,-0.003
611,0.0,-0.3734375000000001,6.0,-0.007
612,0.0,0.0015624999999999112,6.0,-0.01
613,0.0,0.3765624999999999,6.0,-0.015
614,0.0,0.7515624999999999,6.0,-0.019
615,0.375,-0.7484375000000001,6.0,0.043
616,0.375,-0.3734375000000001,6.0,0.039
617,0.375,0.0015624999999999112,6.0,0.036
618,0.375,0.3765624999999999,6.0,0.032
619,0.375,0.7515624999999999,6.0,0.028
620,0.75,-0.7484375000000001,6.0,0.08
621,0.75,-0.3734375000000001,6.0,0.075
622,0.75,0.0015624999999999112,6.0,0.072
623,0.75,0.3765624999999999,6.0,0.068
624,0.75,0.7515624999999999,6.0,0.065
625,-0.75,-0.7484375000000001,7.5,-0.082
626,-0.75,-0.3734375000000001,7.5,-0.086
627,-0.75,0.0015624999999999112,7.5,-0.09
628,-0.75,0.3765624999999999,7.5,-0.094
629,-0.75,0.7515624999999999,7.5,-0.097
630,-0.375,-0.7484375000000001,7.5,-0.046
631,-0.375,-0.3734375000000001,7.5,-0.05
632,-0.375,0.0015624999999999112,7.5,-0.054
633,-0.375,0.3765624999999999,7.5,-0.056
634,-0.375,0.7515624999999999,7.5,-0.06
635,0.0,-0.7484375000000001,7.5,-0.003
636,0.0,-0.3734375000000001,7.5,-0.007
637,0.0,0.0015624999999999112,7.5,-0.01
638,0.0,0.3765624999999999,7.5,-0.015
639,0.0,0.7515624999999999,7.5,-0.019
640,0.375,-0.7484375000000001,7.5,0.044
641,0.375,-0.3734375000000001,7.5,0.039
642,0.375,0.0015624999999999112,7.5,0.036
643,0.375,0.3765624999999999,7.5,0.033
644,0.375,0.7515624999999999,7.5,0.029
645,0.75,-0.7484375000000001,7.5,0.08
646,0.75,-0.3734375000000001,7.5,0.075
647,0.75,0.0015624999999999112,7.5,0.072
648,0.75,0.3765624999999999,7.5,0.069
649,0.75,0.7515624999999999,7.5,0.065
650,-0.75,-0.7484375000000001,9.0,-0.081
651,-0.75,-0.3734375000000001,9.0,-0.085
652,-0.75,0.0015624999999999112,9.0,-0.09
653,-0.75,0.3765624999999999,9.0,-0.092
654,-0.75,0.7515624999999999,9.0,-0.096
655,-0.375,-0.7484375000000001,9.0,-0.045
656,-0.375,-0.3734375000000001,9.0,-0.049
657,-0.375,0.0015624999999999112,9.0,-0.053
658,-0.375,0.3765624999999999,9.0,-0.056
659,-0.375,0.7515624999999999,9.0,-0.06
660,0.0,-0.7484375000000001,9.0,-0.002
661,0.0,-0.3734375000000001,9.0,-0.007
662,0.0,0.0015624999999999112,9.0,-0.01
663,0.0,0.3765624999999999,9.0,-0.015
664,0.0,0.7515624999999999,9.0,-0.018
665,0.375,-0.7484375000000001,9.0,0.044
666,0.375,-0.3734375000000001,9.0,0.041
667,0.375,0.0015624999999999112,9.0,0.036
668,0.375,0.3765624999999999,9.0,0.033
669,0.375,0.7515624999999999,9.0,0.029
670,0.75,-0.7484375000000001,9.0,0.08
671,0.75,-0.3734375000000001,9.0,0.077
672,0.75,0.0015624999999999112,9.0,0.073
673,0.75,0.3765624999999999,9.0,0.069
674,0.75,0.7515624999999999,9.0,0.065
675,-0.75,-0.7484375000000001,10.5,-0.08
676,-0.75,-0.3734375000000001,10.5,-0.084
677,-0.75,0.0015624999999999112,10.5,-0.087
678,-0.75,0.3765624999999999,10.5,-0.091
679,-0.75,0.7515624999999999,10.5,-0.095
680,-0.375,-0.7484375000000001,10.5,-0.043
681,-0.375,-0.3734375000000001,10.5,-0.046
682,-0.375,0.0015624999999999112,10.5,-0.05
683,-0.375,0.3765624999999999,10.5,-0.054
684,-0.375,0.7515624999999999,10.5,-0.057
685,0.0,-0.7484375000000001,10.5,-0.002
686,0.0,-0.3734375000000001,10.5,-0.005
687,0.0,0.0015624999999999112,10.5,-0.009
688,0.0,0.3765624999999999,10.5,-0.014
689,0.0,0.7515624999999999,10.5,-0.016
690,0.375,-0.7484375000000001,10.5,0.043
691,0.375,-0.3734375000000001,10.5,0.039
692,0.375,0.0015624999999999112,10.5,0.036
693,0.375,0.3765624999999999,10.5,0.032
694,0.375,0.7515624999999999,10.5,0.029
695,0.75,-0.7484375000000001,10.5,0.079
696,0.75,-0.3734375000000001,10.5,0.074
697,0.75,0.0015624999999999112,10.5,0.07
698,0.75,0.3765624999999999,10.5,0.067
699,0.75,0.7515624999999999,10.5,0.064
700,-0.75,-0.7484375000000001,12.0,-0.074
701,-0.75,-0.3734375000000001,12.0,-0.076
702,-0.75,0.0015624999999999112,12.0,-0.08
703,-0.75,0.3765624999999999,12.0,-0.084
704,-0.75,0.7515624999999999,12.0,-0.087
705,-0.375,-0.7484375000000001,12.0,-0.039
706,-0.375,-0.3734375000000001,12.0,-0.043
707,-0.375,0.0015624999999999112,12.0,-0.046
708,-0.375,0.3765624999999999,12.0,-0.049
709,-0.375,0.7515624999999999,12.0,-0.053
710,0.0,-0.7484375000000001,12.0,0.0
711,0.0,-0.3734375000000001,12.0,-0.004
712,0.0,0.0015624999999999112,12.0,-0.008
713,0.0,0.3765624999999999,12.0,-0.01
714,0.0,0.7515624999999999,12.0,-0.015
715,0.375,-0.7484375000000001,12.0,0.039
716,0.375,-0.3734375000000001,12.0,0.036
717,0.375,0.0015624999999999112,12.0,0.032
718,0.375,0.3765624999999999,12.0,0.029
719,0.375,0.7515624999999999,12.0,0.027
720,0.75,-0.7484375000000001,12.0,0.073
721,0.75,-0.3734375000000001,12.0,0.068
722,0.75,0.0015624999999999112,12.0,0.064
723,0.75,0.3765624999999999,12.0,0.062
724,0.75,0.7515624999999999,12.0,0.059
725,-0.75,-0.7484375000000001,13.5,-0.06
726,-0.75,-0.3734375000000001,13.5,-0.062
727,-0.75,0.0015624999999999112,13.5,-0.065
728,-0.75,0.3765624999999999,13.5,-0.067
729,-0.75,0.7515624999999999,13.5,-0.07
730,-0.375,-0.7484375000000001,13.5,-0.033
731,-0.375,-0.3734375000000001,13.5,-0.035
732,-0.375,0.0015624999999999112,13.5,-0.038
733,-0.375,0.3765624999999999,13.5,-0.04
734,-0.375,0.7515624999999999,13.5,-0.043
735,0.0,-0.7484375000000001,13.5,-0.002
736,0.0,-0.3734375000000001,13.5,-0.004
737,0.0,0.0015624999999999112,13.5,-0.007
738,0.0,0.3765624999999999,13.5,-0.009
739,0.0,0.7515624999999999,13.5,-0.013
740,0.375,-0.7484375000000001,13.5,0.032
741,0.375,-0.3734375000000001,13.5,0.028
742,0.375,0.0015624999999999112,13.5,0.026
743,0.375,0.3765624999999999,13.5,0.023
744,0.375,0.7515624999999999,13.5,0.021
745,0.75,-0.7484375000000001,13.5,0.058
746,0.75,-0.3734375000000001,13.5,0.054
747,0.75,0.0015624999999999112,13.5,0.052
748,0.75,0.3765624999999999,13.5,0.049
749,0.75,0.7515624999999999,13.5,0.047
750,-0.75,-0.7484375000000001,15.0,-0.045
751,-0.75,-0.3734375000000001,15.0,-0.048
752,-0.75,0.0015624999999999112,15.0,-0.049
753,-0.75,0.3765624999999999,15.0,-0.05
754,-0.75,0.7515624999999999,15.0,-0.051
755,-0.375,-0.7484375000000001,15.0,-0.026
756,-0.375,-0.3734375000000001,15.0,-0.028
757,-0.375,0.0015624999999999112,15.0,-0.029
758,-0.375,0.3765624999999999,15.0,-0.03
759,-0.375,0.7515624999999999,15.0,-0.031
760,0.0,-0.7484375000000001,15.0,-0.004
761,0.0,-0.3734375000000001,15.0,-0.005
762,0.0,0.0015624999999999112,15.0,-0.008
763,0.0,0.3765624999999999,15.0,-0.009
764,0.0,0.7515624999999999,15.0,-0.01
765,0.375,-0.7484375000000001,15.0,0.019
766,0.375,-0.3734375000000001,15.0,0.017
767,0.375,0.0015624999999999112,15.0,0.016
768,0.375,0.3765624999999999,15.0,0.013
769,0.375,0.7515624999999999,15.0,0.012
770,0.75,-0.7484375000000001,15.0,0.037
771,0.75,-0.3734375000000001,15.0,0.036
772,0.75,0.0015624999999999112,15.0,0.033
773,0.75,0.3765624999999999,15.0,0.032
774,0.75,0.7515624999999999,15.0,0.031
775,-0.75,-0.7484375000000001,16.5,-0.034
776,-0.75,-0.3734375000000001,16.5,-0.034
777,-0.75,0.0015624999999999112,16.5,-0.035
778,-0.75,0.3765624999999999,16.5,-0.036
779,-0.75,0.7515624999999999,16.5,-0.036
780,-0.375,-0.7484375000000001,16.5,-0.02
781,-0.375,-0.3734375000000001,16.5,-0.021
782,-0.375,0.0015624999999999112,16.5,-0.023
783,-0.375,0.3765624999999999,16.5,-0.024
784,-0.375,0.7515624999999999,16.5,-0.024
785,0.0,-0.7484375000000001,16.5,-0.007
786,0.0,-0.3734375000000001,16.5,-0.008
787,0.0,0.0015624999999999112,16.5,-0.008
788,0.0,0.3765624999999999,16.5,-0.009
789,0.0,0.7515624999999999,16.5,-0.01
790,0.375,-0.7484375000000001,16.5,0.008
791,0.375,-0.3734375000000001,16.5,0.008
792,0.375,0.0015624999999999112,16.5,0.007
793,0.375,0.3765624999999999,16.5,0.006
794,0.375,0.7515624999999999,16.5,0.004
795,0.75,-0.7484375000000001,16.5,0.021
796,0.75,-0.3734375000000001,16.5,0.019
797,0.75,0.0015624999999999112,16.5,0.018
798,0.75,0.3765624999999999,16.5,0.017
799,0.75,0.7515624999999999,16.5,0.016
800,-0.75,-0.7484375000000001,18.0,-0.025
801,-0.75,-0.3734375000000001,18.0,-0.026
802,-0.75,0.0015624999999999112,18.0,-0.026
803,-0.75,0.3765624999999999,18.0,-0.028
804,-0.75,0.7515624999999999,18.0,-0.028
805,-0.375,-0.7484375000000001,18.0,-0.018
806,-0.375,-0.3734375000000001,18.0,-0.018
807,-0.375,0.0015624999999999112,18.0,-0.019
808,-0.375,0.3765624999999999,18.0,-0.019
809,-0.375,0.7515624999999999,18.0,-0.019
810,0.0,-0.7484375000000001,18.0,-0.008
811,0.0,-0.3734375000000001,18.0,-0.009
812,0.0,0.0015624999999999112,18.0,-0.009
813,0.0,0.3765624999999999,18.0,-0.009
814,0.0,0.7515624999999999,18.0,-0.01
815,0.375,-0.7484375000000001,18.0,0.002
816,0.375,-0.3734375000000001,18.0,0.001
817,0.375,0.0015624999999999112,18.0,0.001
818,0.375,0.3765624999999999,18.0,0.0
819,0.375,0.7515624999999999,18.0,0.0
820,0.75,-0.7484375000000001,18.0,0.009
821,0.75,-0.3734375000000001,18.0,0.008
822,0.75,0.0015624999999999112,18.0,0.008
823,0.75,0.3765624999999999,18.0,0.007
824,0.75,0.7515624999999999,18.0,0.007
825,-0.75,-0.7484375000000001,19.5,-0.021
826,-0.75,-0.3734375000000001,19.5,-0.021
827,-0.75,0.0015624999999999112,19.5,-0.021
828,-0.75,0.3765624999999999,19.5,-0.021
829,-0.75,0.7515624999999999,19.5,-0.023
830,-0.375,-0.7484375000000001,19.5,-0.015
831,-0.375,-0.3734375000000001,19.5,-0.016
832,-0.375,0.0015624999999999112,19.5,-0.016
833,-0.375,0.3765624999999999,19.5,-0.016
834,-0.375,0.7515624999999999,19.5,-0.016
835,0.0,-0.7484375000000001,19.5,-0.009
836,0.0,-0.3734375000000001,19.5,-0.009
837,0.0,0.0015624999999999112,19.5,-0.009
838,0.0,0.3765624999999999,19.5,-0.01
839,0.0,0.7515624999999999,19.5,-0.01
840,0.375,-0.7484375000000001,19.5,-0.003
841,0.375,-0.3734375000000001,19.5,-0.003
842,0.375,0.0015624999999999112,19.5,-0.003
843,0.375,0.3765624999999999,19.5,-0.004
844,0.375,0.7515624999999999,19.5,-0.004
845,0.75,-0.7484375000000001,19.5,0.002
846,0.75,-0.3734375000000001,19.5,0.002
847,0.75,0.0015624999999999112,19.5,0.002
848,0.75,0.3765624999999999,19.5,0.001
849,0.75,0.7515624999999999,19.5,0.001
850,-0.75,-0.7484375000000001,21.0,-0.018
851,-0.75,-0.3734375000000001,21.0,-0.019
852,-0.75,0.0015624999999999112,21.0,-0.019
853,-0.75,0.3765624999999999,21.0,-0.019
854,-0.75,0.7515624999999999,21.0,-0.019
855,-0.375,-0.7484375000000001,21.0,-0.015
856,-0.375,-0.3734375000000001,21.0,-0.015
857,-0.375,0.0015624999999999112,21.0,-0.015
858,-0.375,0.3765624999999999,21.0,-0.015
859,-0.375,0.7515624999999999,21.0,-0.015
860,0.0,-0.7484375000000001,21.0,-0.009
861,0.0,-0.3734375000000001,21.0,-0.01
862,0.0,0.0015624999999999112,21.0,-0.01
863,0.0,0.3765624999999999,21.0,-0.01
864,0.0,0.7515624999999999,21.0,-0.01
865,0.375,-0.7484375000000001,21.0,-0.005
866,0.375,-0.3734375000000001,21.0,-0.005
867,0.375,0.0015624999999999112,21.0,-0.005
868,0.375,0.3765624999999999,21.0,-0.007
869,0.375,0.7515624999999999,21.0,-0.007
870,0.75,-0.7484375000000001,21.0,-0.002
871,0.75,-0.3734375000000001,21.0,-0.002
872,0.75,0.0015624999999999112,21.0,-0.003
873,0.75,0.3765624999999999,21.0,-0.003
874,0.75,0.7515624999999999,21.0,-0.003
875,-0.75,-0.7484375000000001,22.5,-0.016
876,-0.75,-0.3734375000000001,22.5,-0.016
877,-0.75,0.0015624999999999112,22.5,-0.018
878,-0.75,0.3765624999999999,22.5,-0.018
879,-0.75,0.7515624999999999,22.5,-0.018
880,-0.375,-0.7484375000000001,22.5,-0.014
881,-0.375,-0.3734375000000001,22.5,-0.014
882,-0.375,0.0015624999999999112,22.5,-0.014
883,-0.375,0.3765624999999999,22.5,-0.015
884,-0.375,0.7515624999999999,22.5,-0.015
885,0.0,-0.7484375000000001,22.5,-0.01
886,0.0,-0.3734375000000001,22.5,-0.01
887,0.0,0.0015624999999999112,22.5,-0.01
888,0.0,0.3765624999999999,22.5,-0.01
889,0.0,0.7515624999999999,22.5,-0.01
890,0.375,-0.7484375000000001,22.5,-0.007
891,0.375,-0.3734375000000001,22.5,-0.007
892,0.375,0.0015624999999999112,22.5,-0.008
893,0.375,0.3765624999999999,22.5,-0.008
894,0.375,0.7515624999999999,22.5,-0.008
895,0.75,-0.7484375000000001,22.5,-0.004
896,0.75,-0.3734375000000001,22.5,-0.004
897,0.75,0.0015624999999999112,22.5,-0.005
898,0.75,0.3765624999999999,22.5,-0.005
899,0.75,0.7515624999999999,22.5,-0.005
900,-0.75,-0.7484375000000001,24.0,-0.015
901,-0.75,-0.3734375000000001,24.0,-0.015
902,-0.75,0.0015624999999999112,24.0,-0.016
903,-0.75,0.3765624999999999,24.0,-0.016
904,-0.75,0.7515624999999999,24.0,-0.016
905,-0.375,-0.7484375000000001,24.0,-0.014
906,-0.375,-0.3734375000000001,24.0,-0.014
907,-0.375,0.0015624999999999112,24.0,-0.014
908,-0.375,0.3765624999999999,24.0,-0.014
909,-0.375,0.7515624999999999,24.0,-0.014
910,0.0,-0.7484375000000001,24.0,-0.01
911,0.0,-0.3734375000000001,24.0,-0.01
912,0.0,0.0015624999999999112,24.0,-0.01
913,0.0,0.3765624999999999,24.0,-0.01
914,0.0,0.7515624999999999,24.0,-0.01
915,0.375,-0.7484375000000001,24.0,-0.008
916,0.375,-0.3734375000000001,24.0,-0.008
917,0.375,0.0015624999999999112,24.0,-0.008
918,0.375,0.3765624999999999,24.0,-0.009
919,0.375,0.7515624999999999,24.0,-0.009
920,0.75,-0.7484375000000001,24.0,-0.007
921,0.75,-0.3734375000000001,24.0,-0.007
922,0.75,0.0015624999999999112,24.0,-0.007
923,0.75,0.3765624999999999,24.0,-0.007
924,0.75,0.7515624999999999,24.0,-0.007
925,-0.75,-0.7484375000000001,25.5,-0.015
926,-0.75,-0.3734375000000001,25.5,-0.015
927,-0.75,0.0015624999999999112,25.5,-0.015
928,-0.75,0.3765624999999999,25.5,-0.015
929,-0.75,0.7515624999999999,25.5,-0.015
930,-0.375,-0.7484375000000001,25.5,-0.014
931,-0.375,-0.3734375000000001,25.5,-0.014
932,-0.375,0.0015624999999999112,25.5,-0.014
933,-0.375,0.3765624999999999,25.5,-0.014
934,-0.375,0.7515624999999999,25.5,-0.014
935,0.0,-0.7484375000000001,25.5,-0.01
936,0.0,-0.3734375000000001,25.5,-0.01
937,0.0,0.0015624999999999112,25.5,-0.01
938,0.0,0.3765624999999999,25.5,-0.01
939,0.0,0.7515624999999999,25.5,-0.013
940,0.375,-0.7484375000000001,25.5,-0.009
941,0.375,-0.3734375000000001,25.5,-0.009
942,0.375,0.0015624999999999112,25.5,-0.009
943,0.375,0.3765624999999999,25.5,-0.009
944,0.375,0.7515624999999999,25.5,-0.009
945,0.75,-0.7484375000000001,25.5,-0.008
946,0.75,-0.3734375000000001,25.5,-0.008
947,0.75,0.0015624999999999112,25.5,-0.008
948,0.75,0.3765624999999999,25.5,-0.008
949,0.75,0.7515624999999999,25.5,-0.008
950,-0.75,-0.7484375000000001,27.0,-0.014
951,-0.75,-0.3734375000000001,27.0,-0.014
952,-0.75,0.0015624999999999112,27.0,-0.015
953,-0.75,0.3765624999999999,27.0,-0.015
954,-0.75,0.7515624999999999,27.0,-0.015
955,-0.375,-0.7484375000000001,27.0,-0.013
956,-0.375,-0.3734375000000001,27.0,-0.013
957,-0.375,0.0015624999999999112,27.0,-0.014
958,-0.375,0.3765624999999999,27.0,-0.014
959,-0.375,0.7515624999999999,27.0,-0.014
960,0.0,-0.7484375000000001,27.0,-0.01
961,0.0,-0.3734375000000001,27.0,-0.01
962,0.0,0.0015624999999999112,27.0,-0.01
963,0.0,0.3765624999999999,27.0,-0.013
964,0.0,0.7515624999999999,27.0,-0.013
965,0.375,-0.7484375000000001,27.0,-0.009
966,0.375,-0.3734375000000001,27.0,-0.009
967,0.375,0.0015624999999999112,27.0,-0.009
968,0.375,0.3765624999999999,27.0,-0.009
969,0.375,0.7515624999999999,27.0,-0.009
970,0.75,-0.7484375000000001,27.0,-0.008
971,0.75,-0.3734375000000001,27.0,-0.008
972,0.75,0.0015624999999999112,27.0,-0.008
973,0.75,0.3765624999999999,27.0,-0.008
974,0.75,0.7515624999999999,27.0,-0.009
975,-0.75,-0.7484375000000001,28.5,-0.014
976,-0.75,-0.3734375000000001,28.5,-0.014
977,-0.75,0.0015624999999999112,28.5,-0.014
978,-0.75,0.3765624999999999,28.5,-0.014
979,-0.75,0.7515624999999999,28.5,-0.014
980,-0.375,-0.7484375000000001,28.5,-0.013
981,-0.375,-0.3734375000000001,28.5,-0.013
982,-0.375,0.0015624999999999112,28.5,-0.013
983,-0.375,0.3765624999999999,28.5,-0.013
984,-0.375,0.7515624999999999,28.5,-0.013
985,0.0,-0.7484375000000001,28.5,-0.01
986,0.0,-0.3734375000000001,28.5,-0.01
987,0.0,0.0015624999999999112,28.5,-0.013
988,0.0,0.3765624999999999,28.5,-0.013
989,0.0,0.7515624999999999,28.5,-0.013
990,0.375,-0.7484375000000001,28.5,-0.009
991,0.375,-0.3734375000000001,28.5,-0.01
992,0.375,0.0015624999999999112,28.5,-0.01
993,0.375,0.3765624999999999,28.5,-0.01
994,0.375,0.7515624999999999,28.5,-0.01
995,0.75,-0.7484375000000001,28.5,-0.009
996,0.75,-0.3734375000000001,28.5,-0.009
997,0.75,0.0015624999999999112,28.5,-0.009
998,0.75,0.3765624999999999,28.5,-0.009
999,0.75,0.7515624999999999,28.5,-0.009
1000,-0.75,-0.7484375000000001,30.0,-0.014
1001,-0.75,-0.3734375000000001,30.0,-0.014
1002,-0.75,0.0015624999999999112,30.0,-0.014
1003,-0.75,0.3765624999999999,30.0,-0.014
1004,-0.75,0.7515624999999999,30.0,-0.014
1005,-0.375,-0.7484375000000001,30.0,-0.013
1006,-0.375,-0.3734375000000001,30.0,-0.013
1007,-0.375,0.0015624999999999112,30.0,-0.013
1008,-0.375,0.3765624999999999,30.0,-0.013
1009,-0.375,0.7515624999999999,30.0,-0.013
1010,0.0,-0.7484375000000001,30.0,-0.01
1011,0.0,-0.3734375000000001,30.0,-0.01
1012,0.0,0.0015624999999999112,30.0,-0.013
1013,0.0,0.3765624999999999,30.0,-0.013
1014,0.0,0.7515624999999999,30.0,-0.013
1015,0.375,-0.7484375000000001,30.0,-0.01
1016,0.375,-0.3734375000000001,30.0,-0.01
1017,0.375,0.0015624999999999112,30.0,-0.01
1018,0.375,0.3765624999999999,30.0,-0.01
1019,0.375,0.7515624999999999,30.0,-0.01
1020,0.75,-0.7484375000000001,30.0,-0.009
1021,0.75,-0.3734375000000001,30.0,-0.009
1022,0.75,0.0015624999999999112,30.0,-0.009
1023,0.75,0.3765624999999999,30.0,-0.009
1024,0.75,0.7515624999999999,30.0,-0.009
