x,y,z,field
0.75,0.0,3.996874999999992,-0.002
0.75,0.375,3.996874999999992,-0.044
0.75,0.75,3.996874999999992,-0.084
-0.75,-0.75,4.996874999999992,0.072
-0.75,-0.375,4.996874999999992,0.032
-0.75,0.0,4.996874999999992,-0.009
-0.75,0.375,4.996874999999992,-0.051
-0.75,0.75,4.996874999999992,-0.091
-0.375,-0.75,4.996874999999992,0.063
-0.375,-0.375,4.996874999999992,0.022
-0.375,0.0,4.996874999999992,-0.02
-0.375,0.375,4.996874999999992,-0.06
-0.375,0.75,4.996874999999992,-0.101
0.0,-0.75,4.996874999999992,0.062
0.0,-0.375,4.996874999999992,0.021
0.0,0.0,4.996874999999992,-0.021
0.0,0.375,4.996874999999992,-0.061
0.0,0.75,4.996874999999992,-0.102
0.375,-0.75,4.996874999999992,0.065
0.375,-0.375,4.996874999999992,0.024
0.375,0.0,4.996874999999992,-0.018
0.375,0.375,4.996874999999992,-0.057
0.375,0.75,4.996874999999992,-0.098
0.75,-0.75,4.996874999999992,0.079
0.75,-0.375,4.996874999999992,0.038
0.75,0.0,4.996874999999992,-0.002
0.75,0.375,4.996874999999992,-0.044
0.75,0.75,4.996874999999992,-0.084
-0.75,-0.75,5.996874999999992,0.072
-0.75,-0.375,5.996874999999992,0.032
-0.75,0.0,5.996874999999992,-0.009
-0.75,0.375,5.996874999999992,-0.051
-0.75,0.75,5.996874999999992,-0.091
-0.375,-0.75,5.996874999999992,0.063
-0.375,-0.375,5.996874999999992,0.022
-0.375,0.0,5.996874999999992,-0.02
-0.375,0.375,5.996874999999992,-0.06
-0.375,0.75,5.996874999999992,-0.101
0.0,-0.75,5.996874999999992,0.06
0.0,-0.375,5.996874999999992,0.021
0.0,0.0,5.996874999999992,-0.021
0.0,0.375,5.996874999999992,-0.062
0.0,0.75,5.996874999999992,-0.102
0.375,-0.75,5.996874999999992,0.065
0.375,-0.375,5.996874999999992,0.024
0.375,0.0,5.996874999999992,-0.018
0.375,0.375,5.996874999999992,-0.057
0.375,0.75,5.996874999999992,-0.098
0.75,-0.75,5.996874999999992,0.079
0.75,-0.375,5.996874999999992,0.038
0.75,0.0,5.996874999999992,-0.003
0.75,0.375,5.996874999999992,-0.045
0.75,0.75,5.996874999999992,-0.085
-0.75,-0.75,6.996874999999992,0.072
-0.75,-0.375,6.996874999999992,0.032
-0.75,0.0,6.996874999999992,-0.009
-0.75,0.375,6.996874999999992,-0.051
-0.75,0.75,6.996874999999992,-0.091
-0.375,-0.75,6.996874999999992,0.062
-0.375,-0.375,6.996874999999992,0.021
-0.375,0.0,6.996874999999992,-0.021
-0.375,0.375,6.996874999999992,-0.061
-0.375,0.75,6.996874999999992,-0.102
0.0,-0.75,6.996874999999992,0.06
0.0,-0.375,6.996874999999992,0.019
0.0,0.0,6.996874999999992,-0.023
0.0,0.375,6.996874999999992,-0.062
0.0,0.75,6.996874999999992,-0.103
0.375,-0.75,6.996874999999992,0.064
0.375,-0.375,6.996874999999992,0.024
0.375,0.0,6.996874999999992,-0.018
0.375,0.375,6.996874999999992,-0.059
0.375,0.75,6.996874999999992,-0.098
0.75,-0.75,6.996874999999992,0.079
0.75,-0.375,6.996874999999992,0.038
0.75,0.0,6.996874999999992,-0.003
0.75,0.375,6.996874999999992,-0.044
0.75,0.75,6.996874999999992,-0.085
-0.75,-0.75,7.996874999999992,0.073
-0.75,-0.375,7.996874999999992,0.032
-0.75,0.0,7.996874999999992,-0.009
-0.75,0.375,7.996874999999992,-0.051
-0.75,0.75,7.996874999999992,-0.091
-0.375,-0.75,7.996874999999992,0.062
-0.375,-0.375,7.996874999999992,0.021
-0.375,0.0,7.996874999999992,-0.021
-0.375,0.375,7.996874999999992,-0.061
-0.375,0.75,7.996874999999992,-0.102
0.0,-0.75,7.996874999999992,0.059
0.0,-0.375,7.996874999999992,0.019
0.0,0.0,7.996874999999992,-0.023
0.0,0.375,7.996874999999992,-0.064
0.0,0.75,7.996874999999992,-0.103
0.375,-0.75,7.996874999999992,0.064
0.375,-0.375,7.996874999999992,0.024
0.375,0.0,7.996874999999992,-0.018
0.375,0.375,7.996874999999992,-0.059
0.375,0.75,7.996874999999992,-0.098
0.75,-0.75,7.996874999999992,0.079
0.75,-0.375,7.996874999999992,0.038
0.75,0.0,7.996874999999992,-0.003
0.75,0.375,7.996874999999992,-0.044
0.75,0.75,7.996874999999992,-0.085
-0.75,-0.75,8.996874999999992,0.072
-0.75,-0.375,8.996874999999992,0.032
-0.75,0.0,8.996874999999992,-0.009
-0.75,0.375,8.996874999999992,-0.051
-0.75,0.75,8.996874999999992,-0.092
-0.375,-0.75,8.996874999999992,0.062
-0.375,-0.375,8.996874999999992,0.021
-0.375,0.0,8.996874999999992,-0.021
-0.375,0.375,8.996874999999992,-0.062
-0.375,0.75,8.996874999999992,-0.102
0.0,-0.75,8.996874999999992,0.059
0.0,-0.375,8.996874999999992,0.019
0.0,0.0,8.996874999999992,-0.023
0.0,0.375,8.996874999999992,-0.064
0.0,0.75,8.996874999999992,-0.105
0.375,-0.75,8.996874999999992,0.064
0.375,-0.375,8.996874999999992,0.024
0.375,0.0,8.996874999999992,-0.018
0.375,0.375,8.996874999999992,-0.059
0.375,0.75,8.996874999999992,-0.098
0.75,-0.75,8.996874999999992,0.079
0.75,-0.375,8.996874999999992,0.038
0.75,0.0,8.996874999999992,-0.003
0.75,0.375,8.996874999999992,-0.044
0.75,0.75,8.996874999999992,-0.085
-0.75,-0.75,9.996874999999992,0.072
-0.75,-0.375,9.996874999999992,0.031
-0.75,0.0,9.996874999999992,-0.01
-0.75,0.375,9.996874999999992,-0.051
-0.75,0.75,9.996874999999992,-0.092
-0.375,-0.75,9.996874999999992,0.06
-0.375,-0.375,9.996874999999992,0.019
-0.375,0.0,9.996874999999992,-0.023
-0.375,0.375,9.996874999999992,-0.062
-0.375,0.75,9.996874999999992,-0.103
0.0,-0.75,9.996874999999992,0.059
0.0,-0.375,9.996874999999992,0.018
0.0,0.0,9.996874999999992,-0.024
0.0,0.375,9.996874999999992,-0.064
0.0,0.75,9.996874999999992,-0.105
0.375,-0.75,9.996874999999992,0.064
0.375,-0.375,9.996874999999992,0.024
0.375,0.0,9.996874999999992,-0.018
0.375,0.375,9.996874999999992,-0.059
0.375,0.75,9.996874999999992,-0.098
0.75,-0.75,9.996874999999992,0.079
0.75,-0.375,9.996874999999992,0.038
0.75,0.0,9.996874999999992,-0.003
0.75,0.375,9.996874999999992,-0.044
0.75,0.75,9.996874999999992,-0.085
-0.75,-0.75,10.996874999999992,0.072
-0.75,-0.375,10.996874999999992,0.031
-0.75,0.0,10.996874999999992,-0.009
-0.75,0.375,10.996874999999992,-0.051
-0.75,0.75,10.996874999999992,-0.091
-0.375,-0.75,10.996874999999992,0.06
-0.375,-0.375,10.996874999999992,0.019
-0.375,0.0,10.996874999999992,-0.023
-0.375,0.375,10.996874999999992,-0.062
-0.375,0.75,10.996874999999992,-0.103
0.0,-0.75,10.996874999999992,0.059
0.0,-0.375,10.996874999999992,0.018
0.0,0.0,10.996874999999992,-0.024
0.0,0.375,10.996874999999992,-0.064
0.0,0.75,10.996874999999992,-0.105
0.375,-0.75,10.996874999999992,0.064
0.375,-0.375,10.996874999999992,0.023
0.375,0.0,10.996874999999992,-0.019
0.375,0.375,10.996874999999992,-0.059
0.375,0.75,10.996874999999992,-0.1
0.75,-0.75,10.996874999999992,0.079
0.75,-0.375,10.996874999999992,0.038
0.75,0.0,10.996874999999992,-0.003
0.75,0.375,10.996874999999992,-0.044
0.75,0.75,10.996874999999992,-0.085
-0.75,-0.75,11.996874999999992,0.072
-0.75,-0.375,11.996874999999992,0.031
-0.75,0.0,11.996874999999992,-0.009
-0.75,0.375,11.996874999999992,-0.051
-0.75,0.75,11.996874999999992,-0.091
-0.375,-0.75,11.996874999999992,0.059
-0.375,-0.375,11.996874999999992,0.019
-0.375,0.0,11.996874999999992,-0.023
-0.375,0.375,11.996874999999992,-0.062
-0.375,0.75,11.996874999999992,-0.103
0.0,-0.75,11.996874999999992,0.058
0.0,-0.375,11.996874999999992,0.018
0.0,0.0,11.996874999999992,-0.024
0.0,0.375,11.996874999999992,-0.064
0.0,0.75,11.996874999999992,-0.105
0.375,-0.75,11.996874999999992,0.063
0.375,-0.375,11.996874999999992,0.023
0.375,0.0,11.996874999999992,-0.019
0.375,0.375,11.996874999999992,-0.059
0.375,0.75,11.996874999999992,-0.098
0.75,-0.75,11.996874999999992,0.079
0.75,-0.375,11.996874999999992,0.038
0.75,0.0,11.996874999999992,-0.003
0.75,0.375,11.996874999999992,-0.044
0.75,0.75,11.996874999999992,-0.084
-0.75,-0.75,12.996874999999992,0.069
-0.75,-0.375,12.996874999999992,0.029
-0.75,0.0,12.996874999999992,-0.01
-0.75,0.375,12.996874999999992,-0.051
-0.75,0.75,12.996874999999992,-0.091
-0.375,-0.75,12.996874999999992,0.058
-0.375,-0.375,12.996874999999992,0.018
-0.375,0.0,12.996874999999992,-0.023
-0.375,0.375,12.996874999999992,-0.062
-0.375,0.75,12.996874999999992,-0.102
0.0,-0.75,12.996874999999992,0.057
0.0,-0.375,12.996874999999992,0.017
0.0,0.0,12.996874999999992,-0.024
0.0,0.375,12.996874999999992,-0.064
0.0,0.75,12.996874999999992,-0.103
0.375,-0.75,12.996874999999992,0.063
0.375,-0.375,12.996874999999992,0.023
0.375,0.0,12.996874999999992,-0.019
0.375,0.375,12.996874999999992,-0.057
0.375,0.75,12.996874999999992,-0.097
0.75,-0.75,12.996874999999992,0.077
0.75,-0.375,12.996874999999992,0.037
0.75,0.0,12.996874999999992,-0.003
0.75,0.375,12.996874999999992,-0.044
0.75,0.75,12.996874999999992,-0.084
-0.75,-0.75,13.996874999999992,0.067
-0.75,-0.375,13.996874999999992,0.028
-0.75,0.0,13.996874999999992,-0.01
-0.75,0.375,13.996874999999992,-0.05
-0.75,0.75,13.996874999999992,-0.089
-0.375,-0.75,13.996874999999992,0.055
-0.375,-0.375,13.996874999999992,0.017
-0.375,0.0,13.996874999999992,-0.023
-0.375,0.375,13.996874999999992,-0.061
-0.375,0.75,13.996874999999992,-0.1
0.0,-0.75,13.996874999999992,0.054
0.0,-0.375,13.996874999999992,0.016
0.0,0.0,13.996874999999992,-0.024
0.0,0.375,13.996874999999992,-0.062
0.0,0.75,13.996874999999992,-0.1
0.375,-0.75,13.996874999999992,0.059
0.375,-0.375,13.996874999999992,0.021
0.375,0.0,13.996874999999992,-0.019
0.375,0.375,13.996874999999992,-0.056
0.375,0.75,13.996874999999992,-0.095
0.75,-0.75,13.996874999999992,0.074
0.75,-0.375,13.996874999999992,0.036
0.75,0.0,13.996874999999992,-0.003
0.75,0.375,13.996874999999992,-0.043
0.75,0.75,13.996874999999992,-0.081
-0.75,-0.75,14.996874999999992,0.062
-0.75,-0.375,14.996874999999992,0.026
-0.75,0.0,14.996874999999992,-0.01
-0.75,0.375,14.996874999999992,-0.047
-0.75,0.75,14.996874999999992,-0.084
-0.375,-0.75,14.996874999999992,0.05
-0.375,-0.375,14.996874999999992,0.014
-0.375,0.0,14.996874999999992,-0.023
-0.375,0.375,14.996874999999992,-0.057
-0.375,0.75,14.996874999999992,-0.093
0.0,-0.75,14.996874999999992,0.049
0.0,-0.375,14.996874999999992,0.013
0.0,0.0,14.996874999999992,-0.024
0.0,0.375,14.996874999999992,-0.059
0.0,0.75,14.996874999999992,-0.093
0.375,-0.75,14.996874999999992,0.054
0.375,-0.375,14.996874999999992,0.019
0.375,0.0,14.996874999999992,-0.018
0.375,0.375,14.996874999999992,-0.054
0.375,0.75,14.996874999999992,-0.089
0.75,-0.75,14.996874999999992,0.069
0.75,-0.375,14.996874999999992,0.033
0.75,0.0,14.996874999999992,-0.003
0.75,0.375,14.996874999999992,-0.04
0.75,0.75,14.996874999999992,-0.075
-0.75,-0.75,15.996874999999992,0.052
-0.75,-0.375,15.996874999999992,0.021
-0.75,0.0,15.996874999999992,-0.013
-0.75,0.375,15.996874999999992,-0.044
-0.75,0.75,15.996874999999992,-0.074
-0.375,-0.75,15.996874999999992,0.042
-0.375,-0.375,15.996874999999992,0.011
-0.375,0.0,15.996874999999992,-0.021
-0.375,0.375,15.996874999999992,-0.052
-0.375,0.75,15.996874999999992,-0.084
0.0,-0.75,15.996874999999992,0.042
0.0,-0.375,15.996874999999992,0.011
0.0,0.0,15.996874999999992,-0.023
0.0,0.375,15.996874999999992,-0.052
0.0,0.75,15.996874999999992,-0.084
0.375,-0.75,15.996874999999992,0.047
0.375,-0.375,15.996874999999992,0.014
0.375,0.0,15.996874999999992,-0.018
0.375,0.375,15.996874999999992,-0.049
0.375,0.75,15.996874999999992,-0.08
0.75,-0.75,15.996874999999992,0.06
0.75,-0.375,15.996874999999992,0.028
0.75,0.0,15.996874999999992,-0.004
0.75,0.375,15.996874999999992,-0.036
0.75,0.75,15.996874999999992,-0.067
-0.75,-0.75,16.996874999999992,0.041
-0.75,-0.375,16.996874999999992,0.014
-0.75,0.0,16.996874999999992,-0.013
-0.75,0.375,16.996874999999992,-0.038
-0.75,0.75,16.996874999999992,-0.062
-0.375,-0.75,16.996874999999992,0.032
-0.375,-0.375,16.996874999999992,0.007
-0.375,0.0,16.996874999999992,-0.02
-0.375,0.375,16.996874999999992,-0.045
-0.375,0.75,16.996874999999992,-0.07
0.0,-0.75,16.996874999999992,0.032
0.0,-0.375,16.996874999999992,0.006
0.0,0.0,16.996874999999992,-0.02
0.0,0.375,16.996874999999992,-0.046
0.0,0.75,16.996874999999992,-0.07
0.375,-0.75,16.996874999999992,0.036
0.375,-0.375,16.996874999999992,0.009
0.375,0.0,16.996874999999992,-0.016
0.375,0.375,16.996874999999992,-0.043
0.375,0.75,16.996874999999992,-0.067
0.75,-0.75,16.996874999999992,0.047
0.75,-0.375,16.996874999999992,0.021
0.75,0.0,16.996874999999992,-0.005
0.75,0.375,16.996874999999992,-0.033
0.75,0.75,16.996874999999992,-0.057
-0.75,-0.75,17.996874999999992,0.028
-0.75,-0.375,17.996874999999992,0.009
-0.75,0.0,17.996874999999992,-0.013
-0.75,0.375,17.996874999999992,-0.031
-0.75,0.75,17.996874999999992,-0.05
-0.375,-0.75,17.996874999999992,0.022
-0.375,-0.375,17.996874999999992,0.003
-0.375,0.0,17.996874999999992,-0.018
-0.375,0.375,17.996874999999992,-0.038
-0.375,0.75,17.996874999999992,-0.056
0.0,-0.75,17.996874999999992,0.022
0.0,-0.375,17.996874999999992,0.002
0.0,0.0,17.996874999999992,-0.019
0.0,0.375,17.996874999999992,-0.038
0.0,0.75,17.996874999999992,-0.057
0.375,-0.75,17.996874999999992,0.024
0.375,-0.375,17.996874999999992,0.006
0.375,0.0,17.996874999999992,-0.016
0.375,0.375,17.996874999999992,-0.035
0.375,0.75,17.996874999999992,-0.055
0.75,-0.75,17.996874999999992,0.033
0.75,-0.375,17.996874999999992,0.013
0.75,0.0,17.996874999999992,-0.007
0.75,0.375,17.996874999999992,-0.028
0.75,0.75,17.996874999999992,-0.047
-0.75,-0.75,18.996874999999992,0.018
-0.75,-0.375,18.996874999999992,0.003
-0.75,0.0,18.996874999999992,-0.013
-0.75,0.375,18.996874999999992,-0.026
-0.75,0.75,18.996874999999992,-0.04
-0.375,-0.75,18.996874999999992,0.013
-0.375,-0.375,18.996874999999992,0.0
-0.375,0.0,18.996874999999992,-0.016
-0.375,0.375,18.996874999999992,-0.031
-0.375,0.75,18.996874999999992,-0.045
0.0,-0.75,18.996874999999992,0.013
0.0,-0.375,18.996874999999992,-0.002
0.0,0.0,18.996874999999992,-0.018
0.0,0.375,18.996874999999992,-0.031
0.0,0.75,18.996874999999992,-0.046
0.375,-0.75,18.996874999999992,0.016
0.375,-0.375,18.996874999999992,0.001
0.375,0.0,18.996874999999992,-0.015
0.375,0.375,18.996874999999992,-0.029
0.375,0.75,18.996874999999992,-0.044
0.75,-0.75,18.996874999999992,0.022
0.75,-0.375,18.996874999999992,0.007
0.75,0.0,18.996874999999992,-0.008
0.75,0.375,18.996874999999992,-0.024
0.75,0.75,18.996874999999992,-0.039
-0.75,-0.75,19.996874999999992,0.011
-0.75,-0.375,19.996874999999992,0.0
-0.75,0.0,19.996874999999992,-0.013
-0.75,0.375,19.996874999999992,-0.023
-0.75,0.75,19.996874999999992,-0.033
-0.375,-0.75,19.996874999999992,0.007
-0.375,-0.375,19.996874999999992,-0.004
-0.375,0.0,19.996874999999992,-0.015
-0.375,0.375,19.996874999999992,-0.026
-0.375,0.75,19.996874999999992,-0.036
0.0,-0.75,19.996874999999992,0.007
0.0,-0.375,19.996874999999992,-0.004
0.0,0.0,19.996874999999992,-0.016
0.0,0.375,19.996874999999992,-0.026
0.0,0.75,19.996874999999992,-0.036
0.375,-0.75,19.996874999999992,0.008
0.375,-0.375,19.996874999999992,-0.003
0.375,0.0,19.996874999999992,-0.014
0.375,0.375,19.996874999999992,-0.025
0.375,0.75,19.996874999999992,-0.035
0.75,-0.75,19.996874999999992,0.013
0.75,-0.375,19.996874999999992,0.002
0.75,0.0,19.996874999999992,-0.009
0.75,0.375,19.996874999999992,-0.021
0.75,0.75,19.996874999999992,-0.031
